1,1,428,98,104,236,1,-1,-1,-1
1,2,332,82,104,236,1,-1,-1,-1
1,3,172,82,104,236,1,-1,-1,-1
1,4,84,104,94.545,214.55,1,-1,-1,-1
1,5,557,82,86.667,196.67,1,-1,-1,-1
1,6,506,115,56.877,129.07,1,-1,-1,-1
2,1,428,98,104,236,1,-1,-1,-1
2,2,332,82,104,236,1,-1,-1,-1
2,3,172,82,104,236,1,-1,-1,-1
2,4,69.7109,104,94.545,214.55,1,-1,-1,-1
2,5,562.709,87.7015,80.3285,182.285,1,-1,-1,-1
2,6,506,115,56.877,129.07,1,-1,-1,-1
3,1,428,98,104,236,1,-1,-1,-1
3,2,343.42,88.1075,95.7254,217.226,1,-1,-1,-1
3,3,172,82,104,236,1,-1,-1,-1
3,4,68.2348,104,94.545,214.55,1,-1,-1,-1
3,5,558.005,82.982,85.5663,194.172,1,-1,-1,-1
3,6,509.51,120.255,52.6069,119.379,1,-1,-1,-1
3,7,375,104,94.545,214.55,1,-1,-1,-1
3,8,323,157,26,59,1,-1,-1,-1
4,1,428,98,104,236,1,-1,-1,-1
4,2,348.899,84.2071,100.967,229.118,1,-1,-1,-1
4,3,182.233,87.4445,96.6064,219.224,1,-1,-1,-1
4,4,74.5766,118.156,88.3783,200.555,1,-1,-1,-1
4,5,556.568,81.5811,87.1379,197.738,1,-1,-1,-1
4,6,500.98,116.933,55.3094,125.512,1,-1,-1,-1
5,1,441.265,91.585,97.4715,221.187,1,-1,-1,-1
5,2,350.387,82.6629,103.083,233.921,1,-1,-1,-1
5,3,185.905,89.518,93.8654,213.005,1,-1,-1,-1
5,4,67.1909,123.258,86.1026,195.39,1,-1,-1,-1
5,5,556.226,81.2504,87.51,198.583,1,-1,-1,-1
5,6,503.454,109.279,56.4032,127.994,1,-1,-1,-1
6,1,447.027,98.5835,94.5315,214.517,1,-1,-1,-1
6,2,346.673,85.7718,109.174,247.74,1,-1,-1,-1
6,3,188.91,85.4974,99.2164,225.147,1,-1,-1,-1
6,4,63.8613,124.91,85.3597,193.704,1,-1,-1,-1
6,5,556.227,81.2515,87.5087,198.58,1,-1,-1,-1
7,1,449.313,102.29,93.3459,211.827,1,-1,-1,-1
7,2,348.059,83.7794,107.19,243.238,1,-1,-1,-1
7,3,189.985,83.4087,102.058,231.595,1,-1,-1,-1
7,4,48.4166,114.015,90.2045,204.699,1,-1,-1,-1
7,5,556.357,81.3771,87.3673,198.259,1,-1,-1,-1
7,7,392.482,94.3766,101.693,230.769,1,-1,-1,-1
7,9,157.081,75.0756,79.2395,179.814,1,-1,-1,-1
8,1,447.976,90.9884,98.8215,224.252,1,-1,-1,-1
8,2,355.572,95.3344,100.432,227.904,1,-1,-1,-1
8,3,197.085,95.1468,98.0912,222.594,1,-1,-1,-1
8,4,40.5462,107.777,92.9205,210.862,1,-1,-1,-1
8,5,548.302,81.5425,87.1812,197.837,1,-1,-1,-1
8,7,402.394,96.1065,104.382,236.869,1,-1,-1,-1
8,9,165.98,90.0383,67.3317,152.792,1,-1,-1,-1
9,1,446.686,84.6022,102.036,231.544,1,-1,-1,-1
9,2,361.974,89.2401,101.809,231.029,1,-1,-1,-1
9,3,200.654,101.849,95.6875,217.14,1,-1,-1,-1
9,4,35.3736,106.693,89.8489,203.892,1,-1,-1,-1
9,5,543.893,81.7008,87.0032,197.433,1,-1,-1,-1
9,9,161.52,82.4802,73.5898,166.993,1,-1,-1,-1
10,1,445.617,81.4235,103.754,235.442,1,-1,-1,-1
10,2,365.081,85.2184,102.827,233.338,1,-1,-1,-1
10,3,200.261,122.979,89.9438,204.106,1,-1,-1,-1
10,4,26.5828,104.197,92.4624,209.823,1,-1,-1,-1
10,5,541.856,81.8279,86.8603,197.109,1,-1,-1,-1
10,9,166.364,82.1172,73.4617,166.701,1,-1,-1,-1
11,1,445.394,73.7932,109.201,247.801,1,-1,-1,-1
11,2,366.173,82.8675,103.493,234.85,1,-1,-1,-1
11,4,22.5632,94.4569,93.9675,213.239,1,-1,-1,-1
11,5,541.23,81.9168,86.7605,196.882,1,-1,-1,-1
11,9,169.337,90.9505,66.6584,151.263,1,-1,-1,-1
12,1,453.898,76.3771,107.43,243.784,1,-1,-1,-1
12,2,372.495,85.6293,98.5139,223.553,1,-1,-1,-1
12,4,13.8057,94.3269,100.279,227.56,1,-1,-1,-1
